code,date,fundamental,technical,fundflow,sentiment,shortterm,total,pct_chg_score_day,resonance_count,is_resonance,fwd_ret_1,fwd_ret_3,fwd_max_3,hit_limit_3,trailing_5,trailing_10,_aligned,high_10d,high_20d,low_10d,low_20d,pullback_10d,pullback_20d,position_20d,max_pct_chg_5d,max_pct_chg_10d,min_pct_chg_5d,avg_pct_chg_5d,pct_chg_std_5d,pct_chg_std_10d,avg_vol_5d,avg_vol_10d,avg_amount_5d,vol_ratio_proxy,amount_ratio,amount_3d_increasing,consecutive_up,consecutive_down,gap_up,gap_up_bool,reversal_signal,limit_up_count_5d,limit_up_count_10d,limit_up_count_20d,limit_up_count_60d,vol_price_divergence,amplitude,upper_shadow_pct,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,volume_ratio,free_share,net_mf_amount,net_mf_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_sm_amount,sell_sm_amount,earnings_yield,book_yield,log_circ_mv,turnover_healthy,net_mf_ratio,lg_buy_sell_ratio,elg_net,cpt_ret_1d_max,cpt_ret_3d_max,cpt_ret_5d_max,cpt_up_streak_max,cpt_turn_5d_max,cpt_ret_1d_avg,cpt_ret_3d_avg,cpt_ret_5d_avg,cpt_up_streak_avg,cpt_turn_5d_avg,n_concepts,cpt_up_ratio,inst_net_amount,inst_buy_amount,inst_sell_amount,inst_trade_count,n_inst_buyers,inst_buy_ratio,has_inst_net_buy,inst_score,tl_net_amount,tl_buy_amount,tl_sell_amount,tl_turnover,tl_pct_change,is_top_list,tl_quality
002859.SZ,20260603,51.0,36.0,13.0,33.0,31.8,33.53571428571429,6.0,0.0,0,0.0884455719557195,-0.0740313653136531,0.099630996309963,0.0,0.3637364365466267,0.5416888888888889,True,87.86,87.86,54.01,48.74,0.0129751877987707,0.0129751877987707,0.9708588957055214,10.0047,10.0047,-0.888,6.511959999999999,3.8191288999456408,4.890312290733588,303958.636,252675.445,2281671.5486000003,1.1262116599312546,1.2453897059563832,1.0,3.0,0.0,-0.4975124378109541,0.0,0.0,1.0,2.0,2.0,2.0,0.0,14.427860696517406,9.827586206896562,170.1201,12.3702,3739596.7977,3519959.6402,8.4337,18.0955,1.27,18917.4612,-10011.91,-12083.0,79418.24,95571.0,90285.13,108904.0,60401.1,72324.0,52179.99,62856.0,55623.72,51873.21,0.0058782001656476,0.080839436710805,15.073960081656274,1.0,-0.0028443252262492,0.8796283548757711,8221.11,1.8208,3.6226,4.658799999999999,2.0,9.7715954,0.8219583333333333,1.3172749999999998,0.676975,1.6666666666666667,6.892175866666666,12.0,0.8333333333333334,-100368882.76999998,321286121.87,421655004.64,10.0,5.0,0.4324516578847321,0.0,3.0,-100368882.77,321286121.87,421655004.64,8.43,7.8607,1.0,2.0
002859.SZ,20260604,51.0,36.0,6.0,19.0,31.8,37.375,8.0,0.0,0,-0.082953702722746,-0.0642017162835046,0.0057209450153619,1.0,0.35190489830994,0.7290712584722476,True,95.36,95.36,54.91,48.74,0.0101719798657718,0.0101719798657718,0.9791934791934792,8.8446,10.0047,-0.888,6.279939999999999,3.630469336931521,4.326578117126744,326649.38,271278.42000000004,2592873.2828,0.9904539540225056,1.142629703754993,1.0,4.0,0.0,-2.848247232472323,0.0,0.0,0.0,2.0,2.0,2.0,0.0,12.811346863468634,8.730873087308721,185.1665,13.4643,4070347.5754,3831284.4838,7.9707,17.1023,1.06,18917.4612,32316.39,34785.0,79386.53,,95019.25,103704.0,55317.3,60432.0,55479.58,60654.0,63374.52,,0.0054005449149819,0.0742704782276093,15.158710679291731,1.0,0.0084348708994711,0.0,,2.529,8.4606,2.711299999999999,3.0,9.862507,1.3492833333333332,4.987674999999999,-0.9411166666666668,2.4166666666666665,6.76215765,12.0,0.9166666666666666,-437979586.06,1043855263.95,1481834850.01,10.0,2.0,0.41329506663561016,0.0,0.0,-300685878.35,618391296.07,919077174.42,7.97,8.8446,1.0,2.0
002859.SZ,20260609,51.0,0.0,7.0,0.0,28.5,18.75675675675676,3.7,0.0,0,-0.0650967961055134,-0.1477414242046869,-0.0184535265481715,0.0,0.0986318407960198,0.3982903276871932,True,95.36,95.36,62.3,49.6,0.0737206375838926,0.0737206375838926,0.8463723776223776,10.0,10.0047,-8.2954,2.23558,8.199316424288064,6.717219095347419,345735.91,307763.559,2977589.966594,1.0509182283090004,1.032677649531208,0.0,1.0,0.0,1.6438356164383716,0.0,0.0,1.0,2.0,3.0,3.0,0.0,10.373599003735988,0.0,173.2785,12.5999,3809024.2751,3585309.4444,8.9515,19.2066,1.07,18917.4612,-25325.8,-28997.0,91033.19,,81380.67,96625.0,85047.67,98721.0,75157.54,87639.0,46862.4,,0.005771056420733,0.0793657092516607,15.092355344720376,1.0,-0.0070637696390634,0.0,,5.5156,1.7760999999999991,3.9901,1.0,11.3621872,4.6674,-0.7461333333333332,1.4251083333333332,1.0,6.870738533333333,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002860.SZ,20260604,46.0,0.0,4.0,0.0,6.8,10.432432432432432,2.7,0.0,0,0.0007598784194529,-0.0547112462006079,0.0235562310030394,0.0,-0.0511896178803171,-0.0022744503411674,True,14.78,14.78,12.71,12.71,0.1096075778078484,0.1096075778078484,0.2173913043478259,1.5432,6.4658,-6.0562,-1.01012,2.6143954279335784,3.2904418458468463,99153.082,126862.88999999998,130414.5516,0.958299813615476,0.960423207865402,0.0,1.0,0.0,-0.92592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.552469135802468,30.508474576271144,23.2257,2.066,463422.9727,452668.0969,2.7624,4.4288,0.86,21454.5378,1897.55,14258.0,3555.67,,3516.73,26651.0,667.16,5044.0,488.98,3695.0,3851.67,,0.0430557528944229,0.484027105517909,13.022914458000578,1.0,0.0041919234268881,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002860.SZ,20260611,43.0,0.0,4.0,17.0,6.8,12.666666666666664,5.8,0.0,0,-0.0180045011252812,0.0442610652663166,0.0667666916729183,0.0,0.012917933130699,-0.038932948810382,True,13.86,14.78,12.07,12.07,0.0382395382395382,0.098105548037889,0.4649446494464945,5.9618,5.9618,-5.6948,0.3258799999999999,3.707857590792829,3.2768673582554424,110460.91,104806.996,141258.973528,1.3813704775743745,1.4002208084911067,1.0,3.0,0.0,-0.9538950715421212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392686804451522,5.376344086021573,23.5257,2.0927,469409.4396,458515.6331,4.436,7.1121,1.54,21454.5378,2171.99,16429.0,6131.21,,5001.8,38590.0,1164.05,9011.0,481.44,3742.0,5359.36,,0.042506705432782,0.4778515792994696,13.0357496662806,1.0,0.0047370031536662,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002861.SZ,20260603,46.0,19.0,9.0,26.0,3.0,18.38888888888889,4.4,0.0,0,-0.0368983957219249,-0.057754010695187,0.0256684491978609,0.0,0.025219298245614,-0.0183727034120735,True,19.6,19.6,17.47,16.71,0.0459183673469388,0.0459183673469388,0.6885813148788921,3.5437,3.5437,-4.0022,0.53758,2.7578184286859786,2.695092004811709,63180.66,65471.611,116070.8554,1.5589881460560877,1.6020895888047364,0.0,1.0,0.0,-0.8859357696566983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.631229235880408,46.875000000000064,,3.3722,348351.0089,280814.4405,6.5592,7.6491,1.87,12876.9999,3802.68,19856.0,3575.12,18927.0,3282.71,17353.0,233.15,1232.0,152.09,814.0,8282.27,8827.02,0.0,0.2965423165885772,12.545449376093558,1.0,0.0135416112975856,1.088744133921692,81.06,1.9972,2.7272999999999996,2.9289000000000005,2.0,5.5105496,1.616525,2.14275,1.315175,2.0,5.2079818,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002862.SZ,20260601,66.0,5.0,0.0,10.0,1.5,16.694444444444443,8.2,0.0,0,-0.0501138952164008,-0.0990888382687926,0.0142369020501138,0.0,0.0191526407428901,-0.0684350132625996,True,19.1,19.67,16.36,16.36,0.080628272251309,0.1072699542450433,0.3625377643504527,6.4888,6.4888,-2.3104,0.4300600000000001,3.2038288322568045,2.740104968591532,53705.454000000005,43460.677,92713.8366,2.568530563022519,2.626395821052669,0.0,1.0,0.0,1.81928441479684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.489993935718632,41.428571428571495,,10.1315,295008.0,221691.3405,10.9264,13.3268,4.3,10350.8787,-5109.13,-28474.0,4738.06,,3664.09,20783.0,5460.18,30355.0,3956.05,21940.0,7840.93,,0.0,0.0987020678083205,12.30904133530164,1.0,-0.0230461414887786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002865.SZ,20260603,0.0,0.0,26.0,0.0,23.0,21.67567567567568,3.7,0.0,0,-0.0081004455245037,-0.0943701903604697,0.0276765222087216,0.0,-0.1352014010507882,-0.2507586485939713,True,103.2,110.63,70.98,70.98,0.2822674418604652,0.3304709391665913,0.0779319041614121,2.1373,2.1373,-8.372,-2.8045400000000003,3.370187901942561,3.196549187186082,128732.868,159882.16499999998,997401.3062,1.0834862313484697,1.0423428910083372,0.0,1.0,0.0,-0.1103143960286767,0.0,1.0,0.0,0.0,2.0,2.0,0.0,7.184225041367911,47.40882917466429,,5.7227,2305547.6472,1655674.5477,6.2399,8.8167,1.1,15820.073,-921.16,-1290.0,27127.9,36365.0,23046.93,30969.0,10145.93,13569.0,6376.72,8521.0,34349.59,43315.18,0.0,0.1747426913869327,14.319719065446288,1.0,-0.0005563653806719,1.1770211034136255,3769.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002866.SZ,20260602,0.0,5.0,13.0,63.0,15.0,26.902439024390247,5.4,0.0,0,-0.041552511415525,-0.1273972602739725,-0.0187214611872146,0.0,0.0538979788257938,-0.0262338817252112,True,22.63,30.0,19.74,19.74,0.032258064516129,0.2700000000000001,0.2105263157894736,6.414,6.414,-2.9326,1.11642,3.5221097236741503,3.4878053687240063,128287.702,125738.118,266514.3686,1.936573935980239,1.9840968079047128,1.0,2.0,0.0,1.554907677356665,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.968901846452852,0.0,73.8639,3.0314,634053.7406,396855.3881,13.7098,17.3803,2.52,14294.2885,1502.79,6693.0,13642.65,64076.0,10803.51,50729.0,2535.22,11948.0,1046.96,4931.0,16942.65,23647.56,0.0135384132167405,0.3298805832288711,12.891327231597067,1.0,0.0037867446053707,1.262681047081265,1488.2599999999998,3.6366,2.4358000000000004,0.7319999999999993,2.0,6.448541199999999,2.4995333333333334,-2.3288666666666664,-2.4727333333333337,1.1666666666666667,5.685952866666667,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002868.SZ,20260612,53.0,9.0,3.0,11.0,6.0,19.347826086956523,6.2,0.0,0,-0.0007607455306199,-0.0300494484594903,0.0517306960821604,0.0,-0.0362903225806452,-0.0765718299964874,True,31.32,38.8,24.95,24.95,0.1606002554278416,0.3224226804123711,0.0967509025270758,4.5744,4.5744,-2.7859,-0.7014400000000001,2.674416321068954,2.5364774003527017,19385.54,25078.384,50434.34482,1.3076757211818706,1.3221651681605011,0.0,1.0,0.0,0.1193317422434336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.472553699284004,47.41784037558695,,58.776,408588.1382,281309.5725,2.3691,3.1981,1.31,7926.6394,-437.46,-1622.0,1358.96,,1180.33,4502.0,0.0,0.0,0.0,0.0,2884.77,,0.0,0.0170137471076629,12.547211023404824,1.0,-0.0015550839458191,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002869.SZ,20260603,0.0,5.0,2.0,0.0,1.5,2.536585365853659,3.8,0.0,0,0.0498915401301518,-0.0140997830802603,0.0742950108459867,0.0,0.0170987313844457,-0.0691569914184754,True,20.4,21.3,17.64,17.64,0.0960784313725489,0.1342723004694835,0.2185792349726777,3.132,3.132,-2.4825,0.3607600000000001,2.0584324148244457,2.1561421121067137,35639.78,33944.463,64781.472400000006,1.6039417190566272,1.6119167121616704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.760626398210277,25.24271844660181,,1.6182,326231.2434,290461.7242,3.6291,4.6825,1.92,12208.0166,2222.1,12112.0,2165.65,11866.0,1852.02,10195.0,0.0,0.0,115.29,642.0,3807.34,4496.43,0.0,0.617970584600173,12.579227088245531,1.0,0.0076502334554412,1.168713775350509,-115.29,4.5351,6.6555,9.325399999999998,2.0,5.272022999999999,3.1633,4.38105,5.3949,2.0,4.67511275,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002869.SZ,20260604,0.0,7.0,11.0,12.0,3.0,10.325,6.7,0.0,0,-0.0320247933884297,-0.0547520661157023,-0.0051652892561981,0.0,0.0447922288181326,-0.0102249488752556,True,20.0,21.3,17.64,17.64,0.032,0.0910798122065728,0.4699453551912565,4.9892,4.9892,-2.4825,0.91734,2.744203071640289,2.729777798649553,44762.208,38518.169,82565.933,1.7452682405657916,1.8028485307614703,1.0,2.0,0.0,-0.7049891540130249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188720173535781,29.80132450331125,,1.6989,342507.4226,304953.3069,4.9596,6.3992,2.19,12208.0166,1860.75,9791.0,2935.68,,2074.34,10883.0,978.23,5071.0,805.24,4189.0,5112.52,,0.0,0.5886161633998469,12.627913951738604,1.0,0.0061017538026245,0.0,,0.6372,9.4648,4.454799999999999,3.0,5.239236,0.3262,7.44445,2.075449999999999,3.0,4.6731534,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002869.SZ,20260610,0.0,0.0,20.0,22.0,10.5,18.121951219512194,8.5,0.0,0,-0.0706185567010307,-0.0432989690721649,-0.0268041237113402,0.0,0.0520607375271147,0.0700496414782128,True,20.13,21.08,17.64,17.64,0.0362642821659215,0.079696394686907,0.511627906976744,6.0109,6.0109,-3.2025,1.09388,3.8642423145553386,3.1175507324821514,51114.154,43376.967,96552.116796,1.6036211809355194,1.623797728963879,0.0,2.0,0.0,-0.5464480874317057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.677595628415302,31.465517241379327,,1.7024,343215.0825,305583.3758,5.2037,6.7143,1.78,12208.0166,-926.65,-4923.0,3699.1,,2270.95,11801.0,1776.13,8958.0,432.91,2217.0,5297.04,,0.0,0.587406015037594,12.629977936234638,1.0,-0.0030323966334035,0.0,,-2.3006,-1.5974000000000004,-3.5860000000000003,0.0,5.276153,-3.104025,-2.54015,-4.85395,0.0,4.88321985,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002870.SZ,20260610,0.0,0.0,41.0,23.0,12.0,29.975609756097565,4.4,0.0,0,-0.0251342118106392,-0.0141532454856027,0.0395314787701319,0.0,0.0332829046898639,-0.0458672875436555,True,43.75,44.14,37.35,37.35,0.0633142857142857,0.0715903942002719,0.5346097201767299,4.2748,4.2748,-2.9203,0.68972,2.569631499962592,2.71597241473473,42088.4,45024.47900000001,164451.765,1.3161346119120707,1.3595799108632247,0.0,2.0,0.0,-0.7633587786259444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.615776081424922,19.23076923076928,57.0144,3.3416,541245.9563,531644.1702,4.2699,7.5808,1.41,7307.0994,479.16,1198.0,6327.82,,6268.85,15494.0,2274.84,5624.0,829.46,2066.0,6892.63,,0.0175394286355727,0.2992578405554225,13.1837296915343,1.0,0.0009012795152437,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002871.SZ,20260601,56.0,0.0,9.0,4.0,27.0,21.83333333333333,7.0,0.0,0,0.0307275192046994,-0.0424762765476727,0.0515137821961138,0.0,0.0513064133016625,0.0538095238095237,True,23.05,23.05,18.8,18.8,0.0399132321041215,0.0399132321041215,0.7835294117647055,10.0264,10.0264,-6.1881,1.25784,7.201061236956675,5.502572609207443,66133.328,65377.577000000005,135103.82040000003,0.8152952774431677,0.8672366603187484,0.0,1.0,0.0,0.8946322067594492,0.0,0.0,2.0,2.0,2.0,2.0,0.0,10.437375745526827,0.0,41.5365,4.7574,557352.559,330327.0367,3.6122,4.6239,0.83,11660.8754,-3205.91,-14230.0,2131.29,,3200.63,14647.0,5267.74,23825.0,956.85,4422.0,1822.79,,0.024075210959036,0.2101988481103123,12.707838463009264,1.0,-0.0097052606775011,0.0,,-2.2715,-3.5828000000000007,-6.172000000000001,0.0,9.4446866,-2.2715,-3.5828000000000007,-6.172000000000001,0.0,9.4446866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002871.SZ,20260610,50.0,45.0,42.0,26.0,22.8,43.86111111111112,6.5,0.0,0,-0.0218910107126222,-0.0209594783418723,0.0158360503027479,0.0,-0.0487372618520159,0.1329815303430079,True,23.27,23.27,18.9,18.8,0.0773528147829824,0.0773528147829824,0.5973154362416104,9.9898,10.0264,-6.1143,-0.4970999999999999,5.8482316140864326,6.079650435543149,76391.972,83275.551,163027.335532,2.001519086324935,2.0709058802824574,0.0,0.0,1.0,0.9731232622798958,0.0,0.0,1.0,3.0,3.0,3.0,0.0,9.03614457831325,72.30769230769234,40.2977,4.9895,540730.2052,320475.4396,10.2434,13.1122,2.32,11660.8754,-797.11,-4006.0,7877.03,,7877.32,35397.0,1744.22,7860.0,1789.38,8019.0,13100.57,,0.0248153120401412,0.2004208838560978,12.677560920893256,1.0,-0.0024872732868231,0.0,,-2.0539,-1.3167000000000002,-2.0834,0.0,9.5507498,-2.0539,-1.3167000000000002,-2.0834,0.0,9.5507498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002875.SZ,20260603,70.0,11.0,9.0,26.0,6.0,21.72222222222222,8.0,0.0,0,-0.0999541494727189,-0.1944062356717101,-0.0132966529115083,0.0,-0.0027434842249658,-0.0500871080139373,True,23.75,26.12,19.52,19.52,0.0816842105263158,0.1650076569678408,0.3469696969696967,9.9849,9.9849,-4.5855,0.0718199999999999,5.13927042036124,4.079454885998864,50960.552,52801.417,106430.6518,1.0949449684139998,1.1199360051274252,1.0,1.0,0.0,0.8572869389813498,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.127584467977806,0.0,,7.5208,464589.7978,397897.2278,3.0585,4.1421,1.11,13471.1817,-2619.95,-11921.0,3633.36,17012.0,2771.89,12963.0,3025.96,13905.0,2483.78,11525.0,2300.19,3663.2,0.0,0.1329645782363578,12.893949029313594,1.0,-0.0065844892021135,1.3103152306799044,542.1799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002876.SZ,20260602,57.0,0.0,30.0,31.0,5.2,34.67567567567567,6.0,0.0,0,0.0220394736842106,0.0782894736842105,0.1039473684210527,0.0,0.0177435554067626,0.0266801756163457,True,31.7,31.77,27.02,27.02,0.0410094637223975,0.0431224425558703,0.7115789473684209,9.9855,9.9855,-6.9402,0.5065400000000002,5.607469460139752,4.116888769313546,64852.564,66170.341,186484.738,1.3044680854869517,1.3378001957457772,0.0,2.0,0.0,0.2894356005788578,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.696092619392184,0.0,112.2627,2.2026,528610.1933,452782.5187,5.68,6.4103,1.45,13197.2949,-2052.3,-6210.0,4607.99,15699.0,5137.13,17339.0,8279.91,27461.0,2846.31,9551.0,6230.86,8835.58,0.0089076781513361,0.454008898574412,13.023167198014528,1.0,-0.0045326396564346,0.8968223847975819,5433.6,3.6366,-0.7761,1.8291999999999997,1.0,9.1179184,3.0087,-2.3024,-0.6969600000000002,1.0,6.141372560000001,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002876.SZ,20260603,54.0,43.0,66.0,28.0,16.5,58.58333333333334,4.5,0.0,0,0.0257483102671387,0.0074026392018022,0.0801416157064693,0.0,0.0699035812672177,0.0550084889643462,True,32.06,32.06,27.02,27.02,0.0308796007485964,0.0308796007485964,0.8035714285714283,9.9855,9.9855,-6.9402,1.50306,5.37292354853482,4.137517880275564,87878.206,80345.22799999999,260655.51440000004,2.0627638893766216,2.162546817003001,1.0,3.0,0.0,-1.2171052631578916,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.434210526315795,43.80530973451333,114.7369,2.2512,540260.4837,462761.6071,12.1707,13.7355,2.8,13197.2949,5783.92,18633.0,11091.68,35796.0,6354.07,20460.0,1265.47,4062.0,3183.58,10470.0,24235.58,30393.61,0.0087155919324994,0.4442075337597725,13.044967312995295,1.0,0.0124987032443037,1.745327746193197,-1918.11,1.8208,2.7271,2.9289000000000005,2.0,9.2087034,1.09272,1.5457199999999998,1.0285599999999997,2.0,6.1219044799999995,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002876.SZ,20260605,54.0,21.0,30.0,30.0,18.8,33.333333333333336,4.3,0.0,0,-0.045149481391092,-0.0500305064063453,0.012202562538133,0.0,0.204261572373255,0.0981574539363483,True,33.56,33.56,27.02,27.02,0.0232419547079857,0.0232419547079857,0.8807339449541283,9.9855,9.9855,1.543,3.8325,3.107741505981474,4.155843003639575,117217.276,88025.608,363384.5394,1.1830518054352328,1.2425591351396938,0.0,5.0,0.0,0.7216818324442986,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.212739253216204,39.39393939393937,121.0517,2.3751,569994.8071,488230.6238,9.3106,10.5078,1.35,13197.2949,1333.03,4052.0,10864.91,,9608.68,29498.0,2227.2,6818.0,2358.74,7240.0,18131.3,,0.0082609331384854,0.4210349037935244,13.098543162954016,1.0,0.0027303285271717,0.0,,-1.446,0.1942999999999997,0.9783000000000004,0.0,8.859148,-2.02078,-0.47944000000000003,-0.02644000000000033,0.0,6.03608884,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002877.SZ,20260605,58.0,0.0,5.0,26.0,3.0,17.61111111111111,6.9,0.0,0,-0.0416666666666668,-0.0775462962962963,0.0,0.0,0.090909090909091,-0.0463576158940397,True,9.11,9.5,7.71,7.71,0.0515916575192095,0.0905263157894736,0.5195530726256986,10.0637,10.0637,-2.303,1.86114,4.696025269352796,4.294979201125426,97404.52,93505.907,79267.5228,1.7519575066947612,1.7739828624996463,0.0,1.0,0.0,0.1273885350318471,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.847133757961792,0.0,132.2886,2.5339,307448.9525,207804.6593,7.0951,8.1669,2.11,20895.1452,841.32,10177.0,2810.09,,1600.69,19455.0,3315.57,38983.0,388.24,4715.0,3764.08,,0.0075592303494027,0.3946485654524646,12.244353779436317,1.0,0.0040486098956299,0.0,,-1.8609,1.1558999999999993,1.886,0.0,5.547693,-2.1786,0.12414999999999976,0.6503749999999997,0.0,5.2612720500000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002878.SZ,20260603,0.0,0.0,27.0,0.0,16.0,20.37837837837838,6.2,0.0,0,0.0450629555997348,0.0165672630881379,0.0921139827700463,0.0,0.0574632095304834,-0.0545112781954887,True,16.68,20.5,14.14,14.14,0.0953237410071942,0.2639024390243902,0.1493710691823898,10.021,10.021,-10.006,1.33722,6.484439296469665,5.18566899236733,207333.012,174744.58800000002,325296.1656,0.8402453536921559,0.8181117490553045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.908238446081715,63.15789473684209,,3.1634,395345.516,355970.5634,7.385,12.8403,0.89,13567.4796,-642.47,-4322.0,5014.78,32775.0,5302.2,34752.0,1043.12,6819.0,897.1,5912.0,10172.84,10925.27,0.0,0.3161155718530695,12.78260331933675,1.0,-0.0018048402482035,0.945613968924423,146.01999999999987,-1.5234,-0.7408999999999986,1.3919000000000001,0.0,4.2136988,-1.5234,-0.7408999999999986,1.3919000000000001,0.0,4.2136988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002878.SZ,20260604,0.0,0.0,23.0,18.0,21.0,21.41463414634146,6.5,0.0,0,-0.0367786937222575,-0.0481927710843372,0.0285351934051996,0.0,0.0044585987261147,0.0478405315614616,True,16.68,20.5,14.14,14.14,0.0545563549160671,0.2307317073170731,0.2562893081761005,4.5063,10.021,-10.006,0.23428,5.268631979707825,5.049207944272052,218047.844,177918.01499999998,344285.6738,1.0396565535406077,1.0396136500524933,0.0,2.0,0.0,-0.6626905235255109,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.464546056991388,41.04046242774571,,3.3059,413160.9535,372011.6491,9.6099,16.7087,1.09,13567.4796,3218.43,20120.0,8414.81,,7904.88,49978.0,1998.26,12545.0,453.06,2824.0,11335.24,,0.0,0.3024894884902749,12.826680447549933,1.0,0.0086514226309479,0.0,,-2.3315,-7.366599999999998,-1.8479,0.0,4.150315999999999,-2.3315,-7.366599999999998,-1.8479,0.0,4.150315999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
