code,trade_date,label,position_20d,trailing_10,trailing_5,pct_chg_std_10d,pct_chg_std_5d,limit_up_count_20d,limit_up_count_60d,avg_amount_5d,pct_chg_score_day,turnover_rate,volume_ratio,circ_mv,pe,pb,fwd_ret_3,hit_limit_3,fwd_max_3,max_pct_chg_5d,max_step,was_limit,prev_turnover,prev_vol_ratio,vol_accel,cmv_yi,pullback_10d,pullback_20d,prev_pct,pct_5d,positive_5d,close_pos,body_ratio,upper_ratio,lower_ratio,amplitude,net_mf_amount,net_mf_ratio,buy_elg_ratio,buy_lg_ratio,mf_net,mf_accel,mf_pct,sector_heat,sector_rank,n_concepts,auc_amount,auc_vol,auc_amt_ratio,auc_vol_ratio,dt_is_listed,dt_net_amount,dt_net_rate,dt_l_buy_ratio,dt_n_exalter,dt_inst_net_buy,dt_hot_net_buy,dt_inst_sell_ratio,fundamental,technical,fundflow,sentiment,shortterm,id_vwap_dev,id_range,id_morning_vol_ratio,id_afternoon_strength,id_tail_vol_ratio,id_amount_ratio
601686.SH,20260602,1,0.4745762711864397,0.0093632958801497,0.0227703984819733,1.1603439099142114,1.6150212090248226,0.0,0.0,28252780.8,10.0186,0.6365,2.26,793163.8546,11.668,1.1875,-0.1129848229342327,0.0,-0.0623946037099494,3.2567,0.0,0.0,0.3932,1.52,0.4868421052631577,79.31638545999999,0.0110091743119266,0.0543859649122807,0.7722,2.3211,2.0,0.759999999999998,0.639999999999997,0.240000000000002,0.120000000000001,0.0463821892393321,1230.76,0.2463367772165901,0.0,0.5475107027755063,1230.76,13.74606462303231,0.024633677721659,0.9329735849056604,0.18445886545187,53.0,5688862.0,999800.0,0.2013558254768323,10.673641507419664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101347336358714,0.0441458733205375,0.4247678018575851,1.3542274052478134,0.0846695847122878,1.769085328407744
601869.SH,20260602,1,0.3718954951080526,-0.0698407930309402,-0.0374323239126492,4.545349796836323,5.809621339605534,0.0,5.0,6158273400.8,10.0005,4.5091,1.23,15098719.0716,378.0495,21.6157,0.0805646621324069,0.0,0.1153545040857269,8.706,0.0,0.0,6.2346,2.15,-0.427906976744186,1509.87190716,0.087027027027027,0.1358604651162791,8.706,-2.9601000000000006,3.0,0.1388299484692325,0.8611700515307674,0.0,0.1388299484692325,0.0887830346089671,-16272.7,-0.0232966865870142,0.4505716859407914,0.5186140290259373,-16272.7,-1.094116850945842,-0.0023296686587014,-0.3326694117647059,-0.0664358794290972,85.0,46724192.0,125229.0,0.0075872227423242,0.6834771104564156,1.0,289347066.49,1.86,0.5342556367371366,10.0,739277677.9,-449930611.41,0.0576321654587356,67.0,0.0,36.0,59.0,24.2,-0.0251936378954691,0.0843951634766577,0.7898298794365336,0.2660954289465501,0.0882149075170693,1.134109528832012
601991.SH,20260602,0,0.9094827586206896,0.0554854981084489,0.1310810810810809,6.496309759492307,4.912057002519413,7.0,8.0,7760736364.0,9.6774,7.6559,0.98,10375526.5817,20.9715,4.2063,-0.1361655773420479,0.0,-0.008714596949891,7.875,0.0,0.0,9.0192,1.24,-0.2096774193548387,1037.55265817,0.0477815699658703,0.0477815699658703,7.875,13.062,3.0,0.6451612903225804,0.27956989247312,0.0752688172042995,0.6451612903225804,0.111111111111111,-41849.7,-0.0536515717237532,0.4619716440981052,0.4898137974627457,-41849.7,-1.4248395140735062,-0.0053651571723753,0.1618056603773584,0.032349840150668,53.0,66014190.0,8149900.0,0.0085061760770823,0.8587569172717426,1.0,-37884288.82,-0.15,0.4941313355833256,10.0,-6047003.470000029,-31837285.349999905,0.0195498689347006,64.2,41.0,0.0,65.0,39.2,0.0199358306970942,0.1143958868894601,0.7812472900106645,0.2800044400619288,0.1130000355097509,1.003533682335508
603002.SH,20260602,0,0.6885245901639344,0.1375166889185579,0.0314769975786923,4.385439287277844,3.725596096948783,1.0,4.0,1664421736.0,7.8638,8.6603,1.06,1932469.7793,546.3329,5.5921,-0.0886833514689879,0.0,-0.0440696409140369,5.1932,0.0,0.0,10.2428,1.35,-0.2148148148148148,193.24697793,0.0818965517241379,0.0818965517241379,-4.822,3.4566,3.0,0.5454545454545456,0.4870129870129873,0.4545454545454543,0.0584415584415583,0.09037558685446,-3809.87,-0.0228670234495,0.5775056287330569,0.511239849201601,-3809.87,0.8428606604944407,-0.00228670234495,0.1232890625,0.0246528163349821,64.0,5808260.0,347800.0,0.0034896564220307,0.3541216017740698,1.0,-139336474.38,-7.74,0.3606122831659948,10.0,-20749093.58999999,-118587380.79,0.0586868788837836,0.0,35.0,8.0,0.0,20.0,0.003786947092438,0.0804174340085943,0.6104714739236413,0.6380781784491399,0.0776456645291878,1.0017151854834945
603005.SH,20260602,0,0.4372801875732707,0.1422948834392974,-0.1235772357723576,5.198145956434852,6.588878712618712,2.0,2.0,6304741485.8,2.3854,16.9495,0.76,2460643.8467,66.5727,5.3701,0.1856070411597203,1.0,0.1856070411597203,6.0219,0.0,0.0,17.4742,0.74,0.0270270270270269,246.06438467,0.2028311852947391,0.2028311852947391,-10.0,-11.9156,2.0,0.0310880829015537,0.7538860103626953,0.2150259067357509,0.0310880829015537,0.1023058574078982,8155.72,0.0189218866975056,0.4485577572025241,0.4928419480708377,8155.72,1.1147424003763724,0.0018921886697505,-0.3685220588235293,-0.0735712386514513,68.0,18184509.0,475412.0,0.0028842592580451,0.4300830681673684,1.0,331702054.82,5.21,0.6093996380220078,10.0,303332463.02000004,28369591.80000005,0.0345406222589415,63.0,19.0,0.0,0.0,35.2,-0.0325829320736947,0.0951621477937267,0.7034624632937638,0.4215399572534162,0.11757032308725,0.6837926850307592
603011.SH,20260602,0,1.0,0.3338199513381994,0.3822491174987394,4.756795042723094,6.239880796489626,4.0,4.0,894592227.1999999,5.7643,6.9901,0.97,1355189.9718,,7.2699,0.1279751638496034,0.0,0.1279751638496034,10.0221,4.0,1.0,11.0831,1.97,-0.5076142131979695,135.51899718,0.0,0.0,10.0221,34.4107,4.0,1.0,0.988636363636362,0.0,0.0113636363636381,0.064210142283838,-50409.59,-0.5381608230016388,0.7393118320367313,0.3738738929975461,-50409.59,-0.3630243975510246,-0.0538160823001638,0.3802325301204819,0.0759002502213274,83.0,53063931.0,1879700.0,0.0593163336172568,5.438973198712309,1.0,430315955.46,18.8,0.8329319564280779,10.0,35802157.54,394513797.92,0.0113361292240439,0.0,41.0,0.0,51.0,29.5,0.0063896220356638,0.0677834047526295,0.9536050555848125,0.0486521586095568,0.015231569627139,1.0521774406045277
603025.SH,20260602,0,0.298305084745763,-0.0330275229357798,-0.054425837320574,2.319044897770416,1.6740749369129209,0.0,1.0,231274884.6,0.8223,1.112,0.8,1753605.3161,24.8612,7.1694,-0.0432873274780426,0.0,-0.0263488080301129,2.1978,0.0,0.0,1.2331,0.9,-0.111111111111111,175.36053160999998,0.054425837320574,0.1157718120805368,-2.0886,-5.4953,1.0,0.4912280701754388,0.4210526315789462,0.5087719298245612,0.0701754385964926,0.0360531309297914,-767.08,-0.0393611779544214,0.6197783687004058,0.4074002445105989,-767.08,0.474026330224904,-0.0039361177954421,0.6561420000000001,0.1304802629361821,50.0,132804.0,8400.0,0.0005742257756595,0.0681063152553767,1.0,36714819.3,13.82,0.7606645417587169,10.0,0.0,36714819.3,0.0,93.5,0.0,2.0,0.0,6.8,0.0004567824984753,0.03339755940912,0.5043255470783301,0.982846210732774,0.1191126750285802,0.8427493860265016
603031.SH,20260602,0,0.7450816241105064,0.0566587720896338,0.0549290651145872,5.2741574947947845,5.090445687127995,3.0,4.0,1593657547.1999998,6.6034,11.4047,1.5,1823464.1402,95.9448,7.6973,-0.0697072618469997,0.0,0.0231279314248746,10.0076,0.0,0.0,10.8089,1.55,-0.0322580645161291,182.34641402,0.0950226244343891,0.0950226244343891,3.5493,6.0014,2.0,0.0379146919431282,0.5860979462875194,0.3759873617693524,0.0379146919431282,0.1091379310344828,1053.66,0.0048268607575019,0.4894041055538564,0.5107480601548301,1053.66,-0.9410064611491216,0.0004826860757501,-0.0323574074074074,-0.0064713911409568,54.0,24055425.0,413750.0,0.0150944756244931,1.1539437362413998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,43.0,0.0,25.0,-0.0471393750559678,0.1038714137573453,0.7370640487512377,0.3567341965657375,0.0909400231484709,1.369491660133996
603039.SH,20260602,0,0.3266157053509378,-0.150147617039224,0.0205115219042795,3.7340577594756086,5.20048631287498,1.0,2.0,323561676.0,4.4169,4.2717,1.72,1239785.7584,42.945,4.7165,-0.0508555133079847,0.0,-0.0508555133079847,9.9891,1.0,1.0,1.8148,0.68,1.5294117647058822,123.97857584,0.1863517060367454,0.1938387677535508,-1.2133,2.6892000000000005,2.0,1.0,1.0,0.0,0.0,0.0908188585607939,6055.32,0.1182441014552558,0.7324245329540668,0.4426869592290768,6055.32,75.0623037306871,0.0118244101455255,1.208158064516129,0.2370362827503134,62.0,16566800.0,399200.0,0.0512013666290936,3.037690880101687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,5.0,32.0,32.0,14.2,0.0333223311159285,0.099890829694323,0.6125328158885972,0.6325655933214073,0.0237872388996689,1.5840069916067565
603045.SH,20260602,1,0.6842933585143217,-0.0356589147286822,0.0190646410485553,6.572809724575556,7.210186949753799,6.0,8.0,1207437153.8,9.9971,11.6795,0.94,926715.7505,85.7599,7.3967,0.1082912569758169,0.0,0.1082912569758169,10.0,1.0,1.0,15.8282,1.51,-0.3774834437086093,92.67157505,0.0816107382550335,0.1278521351179095,-9.5536,3.1928000000000005,3.0,1.0,1.0,0.0,0.0,0.0876936568254896,-18707.83,-0.1764564624795978,0.6176535869737291,0.4890887630253252,-18707.83,-2530.5060893098785,-0.0176456462479597,0.4744027397260273,0.0945968544940987,73.0,30953208.0,452400.0,0.0256354609451806,2.8597924185158288,1.0,-21980760.07,-1.39,0.4746052733785843,10.0,-92821414.67,70840654.60000001,0.0586222333284602,77.3,50.0,28.0,43.0,30.2,0.0201451869141453,0.0961230374879846,0.9739305784706024,0.0267672276707189,0.0093177321373259,0.8787064450194493
603078.SH,20260602,0,0.6837666900913563,0.0526315789473685,-0.0187590187590187,4.309618284964459,3.52342388991163,1.0,1.0,1281808444.0,6.2353,10.0076,0.98,1311166.6432,125.0965,6.5719,0.1506090808416391,1.0,0.1506090808416391,4.4776,0.0,0.0,14.4782,1.49,-0.3422818791946309,131.11666432,0.1168831168831168,0.1168831168831168,3.2738,-1.581,2.0,0.0950226244343894,0.3619909502262429,0.5429864253393676,0.0950226244343894,0.065,-1478.9,-0.0109986938677318,0.5257911588910189,0.4789575926523651,-1478.9,0.8845255310310796,-0.0010998693867731,-0.3736033898305084,-0.0745819281660382,59.0,9194250.0,266500.0,0.0071728736403924,0.6905380174733843,1.0,206030174.85,3.83,0.5880907133881365,10.0,188085376.87,17944797.979999952,0.0377550057061444,57.0,22.0,22.0,36.0,15.2,-0.023721199766502,0.0636094674556215,0.7165270475810442,0.3956207283115756,0.1335549618973339,1.0485559158947153
603124.SH,20260602,0,0.5293390982087705,0.1007493755203996,-0.0265095729013256,3.3175660317882145,1.916824717703734,0.0,0.0,426384858.0,8.1467,3.9979,0.95,1025988.4682,87.9332,9.9924,0.1750716933622438,1.0,0.1750716933622438,1.5538,0.0,0.0,5.0622,1.31,-0.2748091603053435,102.59884682,0.1033640803038524,0.1033640803038524,0.226,-2.5863,3.0,0.0397196261682215,0.578271028037387,0.3820093457943915,0.0397196261682215,0.0647503782148258,578.82,0.0137513296937361,0.3753826522594555,0.5539995531116393,578.82,2.301128444904015,0.0013751329693736,-0.1379981818181818,-0.0275926305832616,55.0,1396290.0,10500.0,0.0032747176026593,0.3384128565944902,1.0,-8649363.0,-1.34,0.4856457660106689,10.0,28292773.0,-36942136.00000001,0.0,66.0,24.0,13.0,28.0,9.2,-0.0257749207676772,0.0617611397393149,0.7085535645223668,0.4113259040254719,0.0955266211164109,0.987470565852036
603135.SH,20260602,0,0.0394265232974908,-0.1512396694214876,-0.0830357142857142,2.8183384508030613,1.3648278432095384,0.0,0.0,51225199.4,2.629,0.5803,0.71,646535.6082,,2.2048,0.3311195445920303,1.0,0.3311195445920303,0.1951,0.0,0.0,0.833,1.01,-0.297029702970297,64.65356082,0.1602616516762061,0.2069498069498069,-2.2879,-8.5466,1.0,0.4999999999999959,0.500000000000004,0.0,0.4999999999999959,0.0214216163583252,240.58,0.0640741707131608,0.5,0.7467152812237061,240.58,1.353768105286376,0.006407417071316,0.6739789473684212,0.1339852708925238,57.0,189720.0,18600.0,0.0037036459051831,0.5091504742216567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,6.8,-0.0007040197066923,0.019646365422397,0.5025867024334164,0.9897064430041936,0.1338242137245777,0.7329561317432373
603161.SH,20260602,0,0.5564853556485354,-0.0148305084745763,0.007220216606498,2.760186371510989,5.024841344520243,1.0,1.0,44332674.0,3.5842,2.1551,1.3,266094.5063,27.8141,1.7741,0.0304498269896194,0.0,0.0304498269896194,10.0158,1.0,1.0,1.8814,1.13,0.1504424778761064,26.60945063,0.0359364201796821,0.0706195869420386,-3.6474,1.3241,1.0,1.0,0.96923076923077,0.0,0.0307692307692301,0.093189964157706,-1365.07,-0.2437215504273576,0.7384178694295945,0.5452382578005599,-1365.07,-0.698460887633599,-0.0243721550427357,0.976446,0.1928438591280223,50.0,2211288.0,159200.0,0.0498794185074421,3.872704777779237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,32.0,13.5,0.0223359061007089,0.1027667984189721,0.9334679381142356,0.0712740729158522,0.0090250072978495,1.2652694263377842
603171.SH,20260602,0,0.2957244655581946,-0.0765718299964874,0.0084388185654007,4.000608105201008,5.178882359969186,1.0,2.0,263935571.6,3.081,0.9806,0.67,2134169.62,156.8211,8.2933,-0.1252767527675278,0.0,-0.0654981549815498,10.0,1.0,1.0,1.7116,1.21,-0.4462809917355371,213.416962,0.126578073089701,0.1840471756672874,-3.8229,1.4857999999999996,2.0,1.0,0.9127516778523488,0.0,0.0872483221476511,0.0850133130467858,-2793.56,-0.1369432461139689,0.8079527271667525,0.4728567556987564,-2793.56,-4.579559724251045,-0.0136943246113968,1.375044262295082,0.2682793973547034,61.0,11911900.0,221000.0,0.0451318476239827,5.552762423929039,1.0,-253726842.28,-38.69,0.2474765077760814,10.0,-320733754.0,67006911.72,0.5764389621225791,57.0,0.0,46.0,30.0,16.5,0.0234318736828049,0.0841237113402062,0.9394723618090453,0.0644272685940467,0.0214070351758793,0.7747236068273867
603179.SH,20260602,0,0.020498265531378,-0.3496008241050734,-0.1781646599414253,4.178845839092417,1.2304397148987023,1.0,2.0,1983402709.4,1.4057,3.2802,0.59,3607417.3812,44.2589,4.8709,0.019328387348692,0.0,0.0368996485747754,-2.2128,0.0,0.0,4.2942,0.67,-0.1194029850746269,360.74173812,0.3807772465367169,0.3807772465367169,-3.8753,-19.202,0.0,0.2425373134328353,0.5522388059701508,0.2052238805970138,0.2425373134328353,0.0530588002375767,-8478.89,-0.0707651989642961,0.4762379086950314,0.5081007257896092,-8478.89,-1.0348684842085052,-0.0070765198964296,-0.0893974358974359,-0.0178775822083934,39.0,3197700.0,62700.0,0.0016122293192628,0.2676393657297055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,14.5,-0.012545714319706,0.0496595915098119,0.6736527585102977,0.4844443036370549,0.0872905773129868,0.60419261671903
603203.SH,20260602,0,0.7030651340996166,0.1548821548821548,0.0308039068369645,5.44973696578789,5.476825026746792,3.0,5.0,1267024330.4,1.9534,6.3278,0.89,1709191.7615,125.839,11.6021,-0.0488990563340006,0.0,-0.0264512439233628,4.6458,0.0,0.0,5.9572,0.86,0.0348837209302326,170.91917615,0.1193838254172016,0.1193838254172016,-10.0,3.8276,4.0,0.7523056653491424,0.4729907773386018,0.2476943346508575,0.2793148880105406,0.1106413994169096,1991.5,0.0189382391252268,0.4147211093583451,0.4692787349717019,1991.5,1.691178665259899,0.0018938239125226,-0.1272905405405405,-0.0254526096040459,74.0,4385787.0,65100.0,0.0034614860147282,0.4129129224365592,1.0,-29731840.86,-2.05,0.4497226176251895,10.0,-10702603.859999985,-19029237.0,0.0605550768053604,71.2,47.0,0.0,0.0,39.5,0.0280917212436291,0.1166772352568168,0.7688789943042712,0.3005947716192472,0.0677905899963212,0.8302986475941474
603212.SH,20260602,0,0.4140350877192985,-0.0222822417285617,-0.0229419703103913,2.280869298639227,2.6812926833152697,0.0,0.0,447218220.8,6.768,3.8486,0.57,633486.4409,,2.6498,0.0265200517464423,0.0,0.0265200517464423,4.0486,0.0,0.0,6.2132,1.0,-0.43,63.34864409000001,0.1034055727554178,0.1034055727554178,-4.2989,-2.1358999999999995,2.0,0.2439024390243903,0.1219512195121973,0.7560975609756097,0.121951219512193,0.0283149171270717,-2744.33,-0.1118323876469248,0.5526179024652978,0.5415959585502376,-2744.33,0.53655521574442,-0.0111832387646924,0.2329647887323943,0.0465592707237213,71.0,585072.0,40800.0,0.0013082472332039,0.2423184170905754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,55.0,9.8,-0.0072911123108924,0.0271021542738012,0.6971961062640685,0.4343166736235933,0.1066085417495679,0.5491609052973542
603219.SH,20260602,0,0.0785498489425986,-0.117161716171617,-0.1058495821727019,2.71017496288985,2.490350011865802,0.0,0.0,118178388.0,2.75,0.9936,0.76,901047.0,84.1403,5.5747,-0.0371046228710463,0.0,0.0188564476885644,1.3928,0.0,0.0,1.0775,0.77,-0.0129870129870129,90.1047,0.1596858638743455,0.1596858638743455,-4.3608,-10.9066,2.0,0.6046511627907017,0.2093023255813951,0.3953488372092983,0.3953488372093065,0.0267912772585669,-599.39,-0.0670909195290765,1.0,0.5732267266755317,-599.39,0.7462405378401721,-0.0067090919529076,0.5386047619047619,0.1073062196743595,42.0,98088.0,6100.0,0.0008299994750309,0.1093621140951629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0020461853062967,0.0240202275600505,0.562013697156585,0.7793160648207222,0.1594176915629818,0.755983251353877
603226.SH,20260602,0,0.4132231404958677,0.0118406889128093,-0.124604209349972,4.932648271818598,6.46745466111669,1.0,1.0,428200504.8000001,4.3404,1.1491,0.49,1670811.319,,19.6199,0.046084828711256,0.0,0.0497553017944534,6.9845,0.0,0.0,2.5988,1.26,-0.6111111111111112,167.0811319,0.2137838742054199,0.2137838742054199,-8.662,-12.067900000000002,2.0,0.1093750000000003,0.4882812499999995,0.4023437500000001,0.1093750000000003,0.054468085106383,-1269.96,-0.0647337184587574,0.5413284484255696,0.4832298316768925,-1269.96,0.2864431159257428,-0.0064733718458757,0.2540680851063829,0.0507699281556125,47.0,431460.0,9000.0,0.0010076120769673,0.2203141925178852,1.0,-4601200.63,-0.77,0.4924337988479327,10.0,7215973.509999998,-11817174.13999999,0.0675165855147596,53.0,0.0,4.0,0.0,20.2,-0.0214739707388458,0.0489420816413763,0.6260556657119777,0.5973020527859237,0.1176470588235294,0.4582273346259725
603228.SH,20260602,0,0.1804029304029302,-0.0209409844982323,-0.1716520938794293,4.610722921082983,3.41893263285488,1.0,2.0,3784974749.2,4.9722,4.794,0.91,7025726.9736,57.6047,5.5561,-0.0562318073564435,0.0,-0.0037046837787774,0.6673,0.0,0.0,4.0381,0.75,0.2133333333333333,702.57269736,0.1991101223581758,0.1991101223581758,-2.5117,-18.1755,1.0,0.0093847758081338,0.699687174139728,0.2909280500521382,0.0093847758081338,0.1331944444444445,-22442.89,-0.0641984071604012,0.5194829091642712,0.4681016444344559,-22442.89,-1.8470383323882484,-0.0064198407160401,-0.4226350877192982,-0.0843262811987318,57.0,16937316.0,233200.0,0.0044748821649549,0.4985074703439359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,4.0,0.0,28.5,-0.0365010431138266,0.1185051403167547,0.696214383589463,0.4363391845544955,0.1207788848581756,0.923582495956906
603267.SH,20260602,1,0.8803122289679096,0.2419996540390934,0.0591532674435755,3.71493942513199,5.0529971496528665,2.0,2.0,1640060096.0000002,10.0,11.6377,1.11,1659160.8046,66.3936,3.7199,-0.052924791086351,0.0,0.0269688528741451,10.0016,0.0,0.0,13.1832,1.33,-0.1654135338345864,165.91608046,0.0370171673819743,0.0370171673819743,-1.1419,6.3963,2.0,0.6726190476190471,0.6696428571428572,0.3273809523809529,0.0029761904761898,0.0935933147632311,7185.31,0.0372033146896193,0.5654396548566685,0.4868298646375608,7185.31,1.240682934435176,0.0037203314689619,-0.0113982142857143,-0.0022796389082233,56.0,10985226.0,155400.0,0.0066980630934148,0.5778586432816123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,68.0,40.0,28.2,-0.0012280707036852,0.099554234769688,0.7053059797785983,0.4178243608737142,0.1088787496792762,1.1787624744453264
603296.SH,20260602,0,0.7958847736625517,0.0420227920227922,0.047337807606264,3.840966676489136,4.618941814138818,1.0,2.0,2099811610.0,6.4593,4.3548,1.46,6676985.1148,32.0435,4.1632,-0.1369181380417334,0.0,-0.0561797752808989,10.0,1.0,1.0,4.4632,1.73,-0.1560693641618497,667.69851148,0.0,0.0406557377049179,0.3774,5.1552,2.0,1.0,0.9801587301587312,0.0,0.0198412698412686,0.0430622009569378,-54025.93,-0.1890474345440649,0.6517786142614552,0.4514624635604166,-54025.93,-13.93460400829302,-0.0189047434544064,0.1311083333333333,0.0262156585245796,84.0,165326616.0,1358700.0,0.0787340231917281,5.469026480279947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,25.0,0.0,40.0,15.5,0.0167552243471968,0.0440677966101696,0.9249260369915672,0.081167531246736,0.0275846800974097,1.361916081128821
603311.SH,20260602,1,0.8689064558629775,0.2199921290830382,0.0786360473208072,4.49496052802191,1.5651068073457477,3.0,5.0,469326736.8,10.0,6.9951,0.96,731240.1117,93.1607,5.4232,0.1999999999999999,1.0,0.1999999999999999,3.3527,0.0,0.0,6.487,0.75,0.28,73.12401117,0.0603213094877236,0.0603213094877236,-1.1148,7.6878,4.0,0.484429065743944,0.42560553633218,0.5155709342560559,0.058823529411764,0.0932258064516129,587.05,0.0113671212636731,0.232166737110509,0.5503594705368541,587.05,-0.7489973576418878,0.0011367121263673,0.464346,0.0926031285744036,50.0,2299172.0,74600.0,0.004898872831487,0.452112991884996,1.0,-16856944.0,-1.05,0.4809493041318342,10.0,0.0,-16856944.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0094698575732631,0.0870003359086328,0.6568789658369848,0.522350466384345,0.162827342533166,1.1002985543098511
603319.SH,20260602,0,0.6377759607522487,0.178146524733876,0.1908227848101267,4.633545743380548,3.079035818304165,0.0,0.0,933038758.6,2.9232,10.878,1.66,1276220.2383,122.864,5.1824,0.1143816163180997,1.0,0.1345210431190291,7.2889,0.0,0.0,10.8912,1.88,-0.1170212765957446,127.62202383,0.0314028314028313,0.1053257251545411,7.2889,18.0033,4.0,0.3869346733668353,0.2562814070351782,0.6130653266331646,0.1306532663316571,0.0528833377624236,3374.6,0.0241445911425868,0.52406064247788,0.494959299336448,3374.6,-0.8417832647333651,0.0024144591142586,0.2717101694915254,0.0542886053069869,59.0,2395120.0,63700.0,0.0025670101889377,0.1726624726762314,1.0,-136212199.58,-6.87,0.3845279104772586,20.0,-339581961.81999993,67157562.66000006,0.2205739772697267,0.0,14.0,35.0,63.0,21.2,-0.0068645350473615,0.0455402856372944,0.7382206332383737,0.3546085749639252,0.0907518790878461,1.4981967041727993
603324.SH,20260602,0,0.7910891089108911,0.1845045045045044,0.0794745484400656,4.739311621161348,6.783191192646719,3.0,4.0,424296210.6,3.2857,13.1101,1.55,485422.7795,,2.977,-0.1110456553755523,0.0,-0.0432989690721651,10.0096,0.0,0.0,10.1389,1.1,0.4090909090909089,48.54227795,0.0603201829616923,0.0603201829616923,10.0096,8.820500000000003,2.0,0.2037735849056601,0.0490566037735858,0.7471698113207539,0.2037735849056601,0.0806206267112868,-3531.35,-0.0548388012091305,0.3795185134229528,0.5037366495091548,-3531.35,0.7457960811413927,-0.005483880120913,0.3836981818181818,0.0765893511792425,55.0,8376408.0,253600.0,0.0197418873672118,1.3098510509282073,1.0,29569149.8,3.37,0.5616528256298244,10.0,0.0,29569149.799999986,0.0,0.0,44.0,22.0,41.0,32.2,-0.0141138498628087,0.074153846153846,0.7331801043334538,0.3639213531429859,0.1201539176695418,1.5213585176430988
603330.SH,20260602,1,0.6034482758620687,0.0246734397677794,-0.0221606648199446,3.234625397306464,5.369910584134526,1.0,1.0,125080804.8,10.0567,2.9493,0.62,305467.5962,,2.3439,0.1081081081081081,1.0,0.2110682110682111,9.9688,1.0,1.0,3.7601,0.83,-0.253012048192771,30.546759620000003,0.0523489932885906,0.0611702127659574,-5.5882,-1.5410999999999997,1.0,1.0,1.0,0.0,0.0,0.0892351274787535,-1646.51,-0.1851500154129564,0.8256464319655998,0.5444417622607942,-1646.51,0.0766698631135636,-0.0185150015412956,0.7041029850746268,0.1398970770216327,67.0,2502040.0,352400.0,0.0200033890411936,2.761579749000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120393039661022,0.097978227060653,0.8730487116795185,0.1454114605773373,0.0273180364867406,0.7116960523426373
603341.SH,20260602,0,0.5508100147275398,-0.0262008733624454,-0.0073317622414245,3.3608626300996,5.588425756650973,1.0,1.0,374119899.8,4.6426,5.1496,1.51,1009212.8423,33.8589,2.7429,-0.0244517267456515,0.0,0.0095790269725231,10.0116,1.0,1.0,4.9042,1.6,-0.05625,100.92128423,0.036839430894309,0.0744628906250001,-6.6125,0.0245999999999999,2.0,1.0,1.0,0.0,0.0,0.0614613558427855,-10077.2,-0.1974886716371091,0.8405011266122111,0.4247835405139449,-10077.2,-0.1781004165414782,-0.0197488671637109,0.4401253731343284,0.0877984255028543,67.0,33352000.0,833800.0,0.0891478908708934,6.082140703446475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,12.0,0.018217078382926,0.0654862282180999,0.9608872938413172,0.0407047802685817,0.0176306249133787,1.3643052248032277
603344.SH,20260602,0,0.6559766763848397,-0.0529761904761905,0.0031525851197982,3.9449370695741135,5.787384837523766,2.0,2.0,175297192.79999998,6.5368,10.7839,1.08,171926.5784,35.6625,2.8531,-0.0831858407079646,0.0,-0.0831858407079646,9.9896,1.0,1.0,7.2777,0.69,0.5652173913043481,17.19265784,0.0690462258630778,0.0690462258630778,-5.1475,1.1353999999999995,3.0,1.0,0.9005681818181824,0.0,0.0994318181818176,0.1106222501571338,-5721.95,-0.3160603865324156,0.8031525358891791,0.4919285908805345,-5721.95,-3.652786248058612,-0.0316060386532415,0.3523333333333333,0.0703502625870427,54.0,5046624.0,159300.0,0.0287889607322907,2.733989982921573,1.0,-5383451.18,-0.5,0.4922320313348305,10.0,-5606907.049999997,223455.8700000048,0.0609472465387135,46.0,30.0,49.0,30.0,13.5,0.0242027450464061,0.1216073316884032,0.6907973775443655,0.4476024844720497,0.0107609926887035,1.0326531709297289
