code,trade_date,label,position_20d,trailing_10,trailing_5,pct_chg_std_10d,pct_chg_std_5d,limit_up_count_20d,limit_up_count_60d,avg_amount_5d,pct_chg_score_day,turnover_rate,volume_ratio,circ_mv,pe,pb
000524.SZ,20260609,0,0.120300751879698,-0.030042918454935785,-0.04942166140904314,1.3262195061150321,1.197910299813805,0,0,73943489.2,-1.4177,1.3945,1.18,605650.4736,86.4773,2.6191
300682.SZ,20260609,0,0.047999999999999925,-0.1518105849582173,-0.04694835680751175,3.2563200131590264,3.9961876467453328,0,0,309776907.40000004,-5.214,2.0133,0.92,1256153.0181,125.1217,1.9526
920023.BJ,20260609,0,0.13698630136986253,0.008695652173912993,-0.016949152542372947,2.747058013948741,2.7940980727240055,0,0,21264901.4,-1.2766,2.2528,0.62,62363.579,61.1061,0.6294
920368.BJ,20260609,0,0.19449128724002238,-0.07682154171066535,0.06615853658536586,4.095143100857404,3.6931965899475214,0,0,323241956.40000004,-2.6177,4.37,1.17,781121.5119,96.8925,1.9391
603232.SH,20260609,0,0.014245014245014448,-0.1750119217930376,-0.2442114460463084,5.400666541539109,3.077813671683197,1,1,461605088.2,-7.3876,5.939,0.52,400148.9914,999.0,3.1135
920146.BJ,20260609,0,0.47682119205298,0.017770597738287375,0.04651162790697683,3.563927836755396,3.471786626853672,0,0,14685734.8,3.4483,3.9479,2.3,68413.6795,999.0,4.6386
688757.SH,20260609,0,0.7698717948717947,0.08984068947505874,0.12997562956945563,6.75201995432478,4.787111830571749,0,0,462244144.4,-1.0669,6.345,1.04,756232.508,271.9857,18.7954
300540.SZ,20260609,0,0.1297071129707113,-0.06724511930585686,0.002331002331002363,2.3809786710720444,2.463713715024536,0,0,254850939.0,-3.0804,3.8022,0.8,533356.1915,97.7324,5.2426
600094.SH,20260609,0,0.07920792079207929,-0.13606911447084236,-0.07192575406032475,1.2923156549388388,1.5799935270753485,0,0,77286543.60000001,-2.9126,0.906,1.02,850491.98,64.8165,0.9049
600900.SH,20260609,0,0.6121212121212136,0.03149606299212593,-0.009362621534029447,0.851298037646041,0.4508273088445286,0,0,3078749075.0,-0.3622,0.4825,1.02,67312066.9367,19.5092,2.9535
300731.SZ,20260609,0,0.013043478260869596,-0.43292424883622505,-0.13590198291149447,3.575788982364591,3.94787802324236,0,0,539731229.2,-8.2506,5.9046,1.05,901824.631,266.8505,15.4948
002554.SZ,20260609,0,0.19642857142857198,-0.012578616352201255,-0.02180685358255452,1.9140895068151855,1.7808603859932421,0,0,71827340.60000001,1.2903,1.9232,1.15,418709.8626,999.0,2.1932
301608.SZ,20260609,0,0.010022859152452967,-0.22517785338694707,-0.0867663142544659,2.8407717093951774,2.7655398036549754,0,0,98059579.6,-7.2222,4.2113,1.4,298126.8285,28.3016,3.0413
688023.SH,20260609,0,0.06155632984901291,-0.1350276243093923,-0.07052956542388977,2.6501640332062464,1.6955186007826633,0,0,81777440.39999999,-2.15,2.1419,1.01,399913.5097,999.0,1.7839
300203.SZ,20260609,0,0.07551487414187609,-0.1850132625994696,-0.004051863857374438,3.554604684982565,2.8246860275789945,0,0,164666739.60000002,-4.7287,2.9915,1.05,551023.4097,999.0,2.1265
301252.SZ,20260609,0,0.04273504273504305,-0.17784983786480424,-0.022248590922574918,4.14759189125449,3.5362160219081638,0,0,127601875.59999998,-6.6818,2.8174,1.05,447295.8422,51.3683,4.1196
688707.SH,20260609,0,0.10764872521246427,-0.07020872865275152,-0.09482758620689646,4.76020883844396,2.085655096702233,0,0,356234686.4,-3.0982,3.9194,0.66,747848.1014,999.0,1.9216
600333.SH,20260609,0,0.1,-0.026086956521739202,-0.061976549413735316,2.2988175938947397,1.1769489174981216,0,0,90369408.40000002,-0.7092,2.5405,0.89,341057.183,999.0,1.7609
002380.SZ,20260609,0,0.24584527220630364,-0.16867734152226377,-0.04606091115026423,2.9004589443913873,0.7201420154386218,0,0,327914907.40000004,-1.3278,7.0901,1.12,538953.1221,65.4857,3.8129
300069.SZ,20260609,0,0.4351387054161162,-0.25499811391927574,-0.18134715025906734,5.310289430765521,6.399395114102582,0,0,1162778180.6000001,-12.8612,19.6898,0.96,462150.0,999.0,16.9396
601882.SH,20260609,0,0.2747603833865814,-0.11822449850618866,-0.030502111684654998,2.1083813584121827,2.5362535444233494,0,0,129329274.60000001,0.7314,1.5437,1.4,1078452.0,25.1394,3.7143
300940.SZ,20260609,0,0.03945111492281312,-0.17762167586552935,-0.08024691358024694,2.588898020027054,2.2968218706726042,0,0,91296458.19999999,-5.2601,3.6037,1.15,258108.7727,41.2202,3.1083
001230.SZ,20260609,0,0.12621359223300946,-0.02229174814235435,-0.004777070063694322,2.5624153649437864,1.497410186421877,0,0,65091663.800000004,-2.648,3.3934,1.04,196390.675,19.8095,1.6614
600648.SH,20260609,0,0.06666666666666667,-0.07770961145194277,-0.07770961145194277,1.4918949718059913,1.3233359633894939,0,0,23425693.8,-1.4208,0.2617,1.26,1026269.1633,13.1145,0.7687
301418.SZ,20260609,0,0.6707423580786024,0.057540603248259714,0.1553865652724966,7.367416961194745,9.41217095161366,0,0,292798367.6,-3.941,35.219,2.13,134170.8104,676.2894,2.0694
301380.SZ,20260609,0,0.045965270684371756,-0.14350667803353223,-0.06164383561643827,3.0244226973754844,2.167833284733861,0,0,72804668.4,-3.4902,2.1524,0.7,243346.1796,71.027,4.1568
002046.SZ,20260609,0,0.9491150442477873,0.0717202201313687,0.20474955098782677,6.078267136577661,5.319460316084706,3,3,1567131926.6,10.0036,8.1588,1.89,3200684.4592,124.3354,7.4213
002142.SZ,20260609,0,0.29674796747967486,0.002910737386804696,-0.012734797835084355,1.2361391824547914,1.418093572935157,0,0,904042115.8000001,1.4725,0.525,1.22,20464870.0792,6.9811,0.8808
002855.SZ,20260609,0,0.06818181818181807,-0.11345218800648305,-0.07288135593220346,2.803795864609262,2.5721337979195407,0,0,66040077.8,-5.6083,2.5665,1.07,269372.5918,999.0,13.0151
300263.SZ,20260609,0,0.0830945558739253,-0.18534482758620685,-0.02910958904109584,4.4058504740855655,2.3222706565773077,0,0,614694845.4,-4.223,4.8572,0.9,1106248.6341,61.757,2.8403
301177.SZ,20260609,0,0.055390702274975126,-0.17586329654681387,-0.10995770857362563,1.4635478003809783,1.1427212591003986,0,0,29241041.8,-3.057,0.3854,1.27,926023.15,66.6142,1.5201
002283.SZ,20260609,0,0.0348101265822783,-0.17489878542510118,-0.07363636363636372,2.354133808622611,2.376155420337651,0,0,322669043.59999996,-4.588,3.1202,1.04,1021880.2331,31.5678,1.9358
603026.SH,20260609,0,0.045406915822563655,-0.15359163197779913,-0.11446119486320494,1.8839480869705514,1.8153610532343145,0,0,777810726.4000001,-5.3473,4.3064,1.05,1845319.041,1160.6895,3.5557
300582.SZ,20260609,0,0.10420168067226905,-0.11818738518064897,-0.020408163265306034,2.462140757978715,1.9245216492417017,0,0,130108105.00000003,-2.7027,4.852,1.25,319053.0154,999.0,4.8896
605288.SH,20260609,0,0.6856911008926155,-0.05932666060054603,0.1974979728947064,4.891777015369772,3.3587804748747723,3,3,208699860.2,3.7431,3.0701,1.11,725716.3523,120.2566,3.2632
603601.SH,20260609,0,0.035673187571921804,-0.21380384016606124,-0.2051416579223504,7.635467776901425,5.8845006873990595,1,1,4315612264.4,-8.1261,18.3358,0.94,1730646.5711,308.3954,6.3957
603648.SH,20260609,0,0.0759493670886071,-0.07676130389064151,-0.05591397849462376,1.8985014898334949,1.0252793636858202,0,0,23682775.0,-1.7897,0.8188,1.03,318198.4384,25.8289,1.6798
603185.SH,20260609,0,0.02070645554202213,-0.17864271457085823,-0.08960176991150426,2.371546548562773,2.3198674346608685,0,0,228397383.6,-5.8352,2.1817,1.18,1117670.5445,60.1775,0.9528
300169.SZ,20260609,0,0.10687022900763338,-0.10413223140495864,-0.05902777777777779,2.9031460566943577,1.748363714562848,0,0,52451986.39999999,-2.3423,3.2971,1.02,163540.7938,140.9243,17.1759
300911.SZ,20260609,0,0.017054263565891382,-0.24465636303847427,-0.10343481654957076,2.924148217327569,2.9673067845438568,0,0,209628438.6,-4.6096,3.7714,0.74,393572.7463,999.0,3.8855
300813.SZ,20260609,0,0.07328990228013017,-0.1480530594779632,-0.09086757990867578,1.6929693587303938,1.2694743173455696,0,0,36884797.8,-4.2788,2.9383,1.35,151417.6863,146.3762,3.0056
000678.SZ,20260609,0,0.06201550387596905,-0.043333333333333335,-0.014592274678111528,3.304779165708353,2.727137094170368,0,0,163700125.0,-2.9586,2.231,0.76,527634.343,999.0,6.7723
002908.SZ,20260609,0,0.08053691275167732,-0.08553459119496865,-0.06193548387096781,2.387718267802967,1.6185347427843495,0,0,37415451.0,-2.0216,1.8072,1.08,233973.7775,350.8916,2.9149
000863.SZ,20260609,0,0.059210526315789394,-0.17499999999999993,-0.08151093439363821,2.12610340491708,0.31954713580315497,0,0,105852960.0,-2.1186,1.8239,0.94,537405.6848,999.0,1.2533
000837.SZ,20260609,0,0.8325358851674642,0.016853932584269593,0.10655021834061151,3.005732575196935,2.5318748773191775,0,0,418380301.4,5.4077,6.944,2.93,1276380.028,245.0808,2.6319
000815.SZ,20260609,0,0.03615960099750634,-0.21876620010368064,-0.07090012330456219,3.2108218372248563,1.3929162521846028,0,0,605871864.1999999,-3.9516,5.2106,0.94,1047761.3937,157.254,7.4472
300597.SZ,20260609,0,0.058823529411764226,-0.17395727365208558,-0.06773823191733652,2.460222960627756,1.5971920668473156,0,0,52565381.6,-2.4038,2.2537,0.87,220354.2573,999.0,2.3628
920726.BJ,20260609,0,0.5579937304075232,0.09642207398423297,-0.05833333333333335,4.643104546109209,3.3740731880621677,0,0,81416039.4,1.1186,7.2021,0.86,101091.5266,93.0666,4.0345
003006.SZ,20260609,0,0.22697368421052608,-0.0019267822736031004,-0.09493302271403625,3.2940027591973875,1.1856161125760734,0,0,83197814.80000001,-2.875,0.9872,0.76,666002.3876,32.1035,4.756
603368.SH,20260609,0,0.3450704225352114,0.0037359900373601374,-0.01527183872938298,1.5854484811560416,1.7767151391261347,0,0,53609146.800000004,-1.3464,0.9864,1.12,640304.7043,9.0252,0.7998
000025.SZ,20260610,1,0.1481481481481484,-0.02735978112175097,-0.05640345056403451,3.888247156187477,2.324026837538672,1,1,116105071.638,-1.5235,1.639,0.8,558530.771,42.905,3.2956
601678.SH,20260610,1,0.09836065573770476,-0.09026548672566381,-0.07553956834532372,2.5683296886498046,2.2457580318458175,0,0,503640028.79999995,-1.3436,3.8342,0.82,1050274.8459,46.9287,0.9107
002657.SZ,20260610,1,0.2914691943127964,-0.02540176257128035,0.009667024704618665,4.055427814189275,1.4591716973680648,1,1,372772320.36800003,-0.8962,4.2997,0.68,631919.5872,999.0,3.7543
002261.SZ,20260610,1,0.16022099447513835,-0.12868217054263564,-0.06458055925432749,2.926877282446259,2.904793262867428,0,0,1357062760.2759998,3.8817,4.7203,1.2,3220556.4016,555.4356,13.5963
002354.SZ,20260610,1,1.0,0.1272727272727272,0.20298507462686577,6.808268865724972,7.547214481913178,3,3,1531657150.458,9.9591,29.2462,2.74,1310309.1859,999.0,9.6974
002459.SZ,20260610,1,0.11527377521613841,-0.12143611404435062,-0.05022831050228305,2.321605838832251,2.6594218947733737,0,0,405621431.918,3.4826,1.65,1.12,2750407.9142,999.0,1.3253
600981.SH,20260610,1,0.15555555555555528,-0.016000000000000014,-0.07518796992481214,4.154481010234612,3.204742399632145,1,1,136297850.0,-1.6,1.5249,0.6,551638.5652,348.4417,1.1075
603823.SH,20260610,1,0.985224586288416,0.2965821389195149,0.24796604174036085,6.597824225606499,6.167394244768207,5,5,785917333.5999999,8.2873,8.2843,1.41,1468945.2597,87.9964,5.9952
603661.SH,20260610,1,0.5296442687747033,-0.1083533493461436,-0.008605341246290976,5.217561350516158,4.371902577322602,3,3,239803504.79999998,1.2731,3.3619,0.62,464622.9506,28.3578,1.2574
003030.SZ,20260610,1,0.24402515723270413,-0.1728826728826729,-0.10733752620545078,5.823215240818426,5.665998416731159,1,1,137028895.2,1.381,4.4245,0.49,172361.5513,105.0201,2.6939
600229.SH,20260610,1,0.27272727272727315,-0.027923211169284534,-0.024518388791593626,3.0453354873314042,2.6049955140076535,0,0,35087740.2,2.0147,0.9732,1.0,368014.2357,999.0,1.3317
603220.SH,20260610,1,0.0603975535168195,-0.15015243902439013,-0.016754850088183337,2.507358327323799,1.7289080514590707,0,0,566885639.1999999,1.3636,4.6749,0.81,968402.195,146.9897,3.1054
603276.SH,20260610,1,0.1157894736842105,-0.07372732592159159,-0.03239608801955984,2.9316596328530364,3.019466452603837,0,0,39575313.4,-0.1262,2.4393,0.72,119741.8052,54.7586,1.829
002585.SZ,20260610,1,0.8470588235294115,0.12235510579576814,0.08734402852049894,6.508368599618494,6.90514249573461,5,5,2124345505.3579998,10.009,14.5077,0.67,1081843.2155,999.0,1.6773
605318.SH,20260610,1,0.9111909650924023,0.10490093847758075,0.14021306359625507,4.168023391597028,4.938563162135319,1,1,287058357.0,9.9969,3.8328,2.2,1332224.7807,999.0,20.8341
000048.SZ,20260610,1,1.0,0.22063253012048212,0.1611747851002865,4.5959131238960556,4.30673975837872,2,2,309478911.538,9.9729,5.5179,1.4,857999.7578,56.2441,2.2889
600665.SH,20260610,1,0.45999999999999996,0.04347826086956519,-0.01754385964912286,2.8503252955408445,1.6058831302432939,0,0,68319347.6,-1.7544,2.2569,0.91,290345.1671,999.0,2.0486
002960.SZ,20260610,1,0.19747899159663856,-0.06117908787541726,0.041975308641975184,4.057550955699757,4.981598028504508,1,1,190763235.81599998,0.5959,2.0454,0.93,817178.4658,27.8254,1.4449
600881.SH,20260610,1,0.5454545454545459,0.08053691275167796,0.03870967741935494,3.5337949539411593,4.7500560114592325,1,1,183948746.8,-3.012,3.5662,1.16,520376.3091,999.0,12.1013
002430.SZ,20260610,1,0.1329268292682926,-0.07550018875047193,-0.003661513425549212,2.073073439702511,2.3287231605323977,0,0,365663528.19000006,3.029,1.449,0.99,2394969.1065,25.2515,2.4508
600378.SH,20260610,1,0.9600380589914366,0.34522292993630566,0.21630960608154814,4.112060930835048,4.231992004907382,1,1,3925985012.4,5.1374,9.7073,1.37,5663145.1166,47.1537,3.6656
002119.SZ,20260610,1,0.8220183486238534,0.01856973528249717,0.17555859553123576,5.5300081449849605,4.381081807316544,0,0,1128173754.03,6.573,13.3244,1.19,967482.152,83.0667,6.9517
605589.SH,20260610,1,0.8799999999999999,0.2142222222222223,0.009608277900960971,5.667743530224352,5.358433834843909,2,2,2739589536.7999997,10.006,0.8913,0.12,4622101.4051,45.946,4.2392
000970.SZ,20260610,1,0.7816455696202528,0.10275689223057638,0.19782214156079858,4.139944864862333,3.5279004671900824,1,1,819654754.4,4.5131,16.606,7.43,1604758.0204,175.7318,2.4556
600058.SH,20260610,1,0.09469696969696974,-0.11819887429643527,-0.06187624750498999,1.9233664618059658,2.0390019054429547,0,0,99665925.8,1.0753,0.9499,0.96,1007596.0683,527.4315,2.0814
600178.SH,20260610,1,0.07692307692307698,-0.0622317596566524,-0.029966703662597016,1.6590396729433567,1.5131088085131221,0,0,30967100.600000005,0.4598,0.5135,0.66,407700.1647,325.6279,1.6055
002208.SZ,20260610,1,0.013286093888396844,-0.1947089947089946,-0.08862275449101786,2.4976404775107244,2.9840282616624125,1,1,907255041.2,-0.1967,4.3448,0.58,1222275.9904,999.0,2.0643
600573.SH,20260610,1,0.11188811188811201,0.0025423728813558366,-0.08152173913043481,4.0946373626977035,2.9807092545231577,0,0,279390835.4,-5.4357,7.9562,0.85,295750.0,36.9732,2.1654
603011.SH,20260610,1,0.67680608365019,0.5491452991452992,0.00034494653328742686,6.098952086883451,5.57891874305407,4,4,2701868715.799999,-2.2582,18.2086,0.92,1433801.8673,999.0,7.6916
603375.SH,20260610,1,0.19493670886075967,-0.15486149841978059,-0.05782383419689119,4.247254619645496,3.525247548187219,1,1,147990360.00000003,2.9438,3.404,0.63,289948.1032,452.0755,2.9549
002081.SZ,20260610,1,0.04761904761904767,-0.025270758122743597,-0.21167883211678817,5.711918675550273,2.3098928766503435,2,2,2081449838.488,-0.5525,7.0352,0.42,1427891.4166,32.3187,1.0553
002757.SZ,20260610,1,0.05233494363929164,-0.18990755007704163,-0.11228366399324607,3.1429061291104445,2.711115699928721,0,0,275722170.41200006,1.0572,3.8944,0.84,593157.9238,51.7718,3.1074
600843.SH,20260610,1,0.23033707865168532,-0.06682867557715688,-0.005181347150259086,1.991502950562715,1.759079222093195,0,0,86395613.00000001,2.2636,3.4631,1.62,360363.0566,999.0,2.0191
000815.SZ,20260610,1,0.0698254364089776,-0.13038548752834467,-0.04542626011201001,2.679285051296334,1.9213588989046269,0,0,556019331.836,1.7916,4.0741,0.74,1066533.4957,160.0714,7.5806
002971.SZ,20260610,1,0.879166666666667,0.36645768025078396,0.27605386416861855,4.9119240686720715,4.414926603421625,3,3,898535077.5200001,9.9924,21.2841,1.8,681753.4847,152.9967,5.107
603160.SH,20260610,1,0.15560640732265435,-0.1812312312312312,-0.019949676491732515,3.403567275139424,2.9740889377421116,0,0,375031480.2,4.0252,1.3159,0.84,2540480.6386,30.3486,2.7625
603886.SH,20260610,1,0.2887323943661973,0.028624192059095055,0.024839006439742572,4.5472026646719845,5.633220917237313,1,1,241608572.2,-1.1535,4.3332,0.55,267360.0,19.1527,1.9975
001332.SZ,20260610,1,0.023883696780892964,-0.3441726181431394,-0.12631578947368427,4.542054149622173,5.468979378421535,0,0,233734602.26799998,-2.3087,5.0687,0.64,290056.3527,29.3723,2.5643
600593.SH,20260610,1,0.2830508474576275,-0.006664815329075147,-0.06678841638403332,2.2358156042929838,1.5412854051083467,0,0,231678282.4,-0.5284,3.3363,0.65,460717.6,171.185,22.317
000029.SZ,20260610,1,0.28664495114006516,-0.016432865731462964,0.0442553191489361,3.6932442642749748,4.665760865968165,1,1,125207257.80199999,9.9955,0.597,0.94,2188133.64,248.3706,6.8705
600088.SH,20260610,1,0.03760683760683742,-0.08989501312335968,-0.027349228611500687,2.579897242701732,1.3656964845821344,0,0,144058349.4,-1.2108,2.3264,0.78,551618.7768,999.0,4.3961
002636.SZ,20260610,1,1.0,0.48012618296529963,0.3900849298834681,5.155403146563806,3.116898165163565,3,3,2873930573.364,10.0031,1.9813,0.25,5097731.9048,170.3633,13.7622
002256.SZ,20260610,1,0.07741935483870974,-0.1018099547511312,-0.1388286334056399,3.7968162591308,3.1216642362688525,0,0,339746509.928,2.0566,2.5656,0.56,799695.7296,190.2351,6.2123
603155.SH,20260610,1,0.9148351648351652,0.060807358201328654,0.12826086956521765,3.7600557870861437,2.843085411731417,0,0,191910560.80000004,5.8104,3.7361,1.43,655573.3968,80.0518,2.9634
600698.SH,20260610,1,0.06511627906976769,-0.11237553342816498,-0.05740181268882172,1.6108266276666772,1.7645668019091822,0,0,53994632.8,0.9709,0.844,0.82,518201.8864,999.0,9.0248
603002.SH,20260610,1,0.49648711943793916,-0.02296819787985871,-0.0973884657236126,6.192375044875755,6.951248854299492,1,1,1340369382.6000001,10.0133,6.6761,0.85,1881436.2464,531.9051,5.4444
003043.SZ,20260610,1,1.0,0.18458057216744805,0.22374352980464196,4.942409783536771,5.022739166789372,2,2,490729242.08599997,9.9955,6.9873,0.83,614394.9365,115.953,5.6612
002409.SZ,20260610,1,0.5451086956521738,-0.0957714471227985,0.01623643163367694,4.604409966162875,5.056155533841893,1,1,2765440320.7720003,5.4819,6.6022,0.83,3548661.9243,53.0063,6.6665
600732.SH,20260610,1,0.11655011655011657,-0.15550423402617397,-0.06955046649703123,2.170292145772085,2.3277354660699743,0,0,323566545.00000006,2.5234,1.319,0.9,2303108.3912,999.0,4.8982
603065.SH,20260610,1,1.0,0.31645569620253156,0.36304062909567514,5.152810762962288,4.543833169472665,2,2,224315827.0,10.0529,1.305,0.22,435726.2749,999.0,2.1815
000558.SZ,20260610,1,0.13793103448275873,-0.05093833780160861,-0.05093833780160861,1.6659701600268837,1.2394289097806295,0,0,94662572.484,0.2833,1.9188,0.86,456194.3512,999.0,4.3444
603636.SH,20260610,1,0.06812652068126505,-0.13497536945812816,-0.05692803437164351,2.646893875016526,2.039378792083511,1,1,119161315.80000001,1.9744,1.7006,0.66,509556.5392,999.0,2.7539
003026.SZ,20260610,1,0.17006200177147918,-0.2552709136250283,-0.23462255358807083,4.937784569915946,5.214793655515048,1,1,350187733.116,10.0134,6.988,1.15,474882.4875,143.193,9.4113
603938.SH,20260610,1,0.883298755186722,0.2432740538075695,0.26607847689807285,5.259061136258068,4.5144485117896735,4,4,2195831353.4,4.5237,12.2673,1.19,2086451.3821,259.8353,8.2406
605006.SH,20260610,1,0.826546003016591,0.06863839285714257,0.1364985163204746,6.775127829022859,5.422382693023428,3,3,1128281190.6000001,9.9943,5.8386,0.53,1203309.5647,999.0,4.2632
002830.SZ,20260610,1,0.03137254901960787,-0.34298642533936663,-0.35609756097560985,4.3760253748007445,2.5692324461597478,1,1,70335043.39999999,-0.2062,3.6973,0.7,134795.694,63.0182,4.1065
002125.SZ,20260610,1,0.9000000000000002,0.18131487889273368,0.12747688243064736,4.939602035953909,6.3374497313667115,1,1,1220750667.6019998,7.7652,11.896,1.12,1074575.8454,47.6641,3.1576
002165.SZ,20260610,1,0.06020942408376951,-0.10027100271002709,-0.022091310751104598,2.282400845688592,1.6010883156153506,0,0,283554163.048,-1.9202,6.2493,1.13,483115.9061,281.6144,2.4418
600500.SH,20260610,1,0.6000000000000001,0.02941176470588225,-0.05103668261562988,5.923318249224838,5.74397949056227,2,2,557802061.2,9.9815,1.1326,0.33,2135042.2503,999.0,2.1009
603687.SH,20260610,1,0.5288888888888893,0.09754562617998741,-0.025153717160424804,4.2222595798458435,3.5159422085125347,2,2,968370890.4000001,-4.386,7.6136,0.7,959255.5708,124.3903,2.9314
002669.SZ,20260610,1,0.7173524150268339,0.15856095936042647,0.06687116564417184,5.966762289290566,5.025905082032489,2,2,691649916.2,9.9937,6.4162,0.4,526426.2542,42.061,1.9219
001210.SZ,20260610,1,0.02629848783694951,-0.19288454830833623,-0.37221920781334783,5.303699191517181,2.970740829894119,2,2,479929268.62799996,0.565,11.6143,1.0,308733.6278,37.7947,3.5399
600206.SH,20260610,1,0.38288288288288247,0.007216494845360799,0.05166846071044118,5.294540667791684,3.939859855578622,1,1,1800658934.8000002,6.0036,6.8843,0.98,2481247.8161,93.7064,5.8196
001316.SZ,20260610,1,0.032679738562091505,-0.12825182101977106,-0.07225913621262459,2.8224935348198765,3.308664368351676,0,0,82593797.704,2.3519,1.5647,0.99,503322.5926,29.37,4.1105
920111.BJ,20260610,0,0.6391509433962268,0.1586206896551725,0.008403361344537785,5.622840336662601,3.7237556688912874,0,0,222485171.62,-1.9264,7.5227,0.79,252968.1,43.4564,5.1617
688016.SH,20260610,0,0.028936170212766246,-0.061116552399608226,-0.08224030636668267,1.916014682511593,1.1032071834428925,0,0,157729216.79999998,-1.6821,1.0852,0.66,1181590.6536,20.9753,2.8839
300757.SZ,20260610,0,0.597641073080481,0.05026800670016751,-0.03624402465454435,5.291476143421607,4.600235643094819,0,0,5146544567.342,2.9556,3.4307,0.65,10193100.7387,999.0,64.6461
600869.SH,20260610,0,0.9665711556829037,0.43091787439613527,0.17167721518987333,5.226575195441083,4.92727664390787,2,2,4257786102.0,7.9053,6.0537,0.89,6573722.8337,1116.5417,15.2817
300986.SZ,20260610,0,0.04755043227665683,-0.09027777777777779,-0.031167459059693647,1.916012115854177,1.6119133234761724,0,0,240299067.11400002,0.3831,2.5295,0.73,754936.8349,46.1867,3.3885
300172.SZ,20260610,0,0.11111111111111062,-0.040983606557377095,-0.03305785123966942,1.6886875169787927,1.5265531257050964,0,0,57328557.184,0.4292,2.454,1.08,244733.8954,38.7682,1.6752
920035.BJ,20260610,0,0.39058171745152365,0.03725346968590215,0.01610017889087656,2.2519013642031482,2.900305204629334,0,0,22159578.984,-0.0704,4.0173,0.86,44351.712,33.2219,3.4956
002178.SZ,20260610,0,0.4330708661417323,-0.07467532467532467,0.016042780748663166,3.0980857464085787,2.5271178149029776,1,1,92526340.688,5.1661,4.0459,1.95,405716.4001,453.6098,9.3937
605050.SH,20260610,0,0.080645161290323,-0.0742049469964664,-0.054151624548736454,1.6326812676085922,1.3914910627093515,0,0,27792570.0,0.3831,0.4412,0.72,516484.9817,13.7557,1.1564
300121.SZ,20260610,0,0.7803278688524585,0.1001655629139071,0.1566579634464751,4.081525632701576,3.4863829540657174,0,0,340213972.77800006,3.8281,5.5072,0.98,570621.7538,29.9841,1.6634
603518.SH,20260610,0,0.06410256410256393,-0.05995475113122162,-0.07769145394006649,3.064932957439689,1.876964683098752,0,0,52683202.39999999,0.0,1.2658,0.61,285925.4807,12.6755,0.7468
600740.SH,20260610,0,0.19999999999999984,0.0,-0.062034739454094434,2.566914797203055,2.5383476397057985,0,0,255145358.40000004,-3.5714,1.9551,0.76,968481.7962,116.4956,0.636
688479.SH,20260610,0,0.1562323745064864,-0.17352415026833623,-0.2190292199951701,4.804648221045949,5.239681265496976,0,0,115530954.8,5.342,3.0112,0.76,279819.7802,152.5874,3.5258
301609.SZ,20260610,0,0.0828729281767958,-0.09249183895538626,-0.15587044534412953,3.874780283783843,3.714622288739462,0,0,162112806.172,-2.0207,7.0107,0.69,152822.16,49.3451,5.5169
688657.SH,20260610,0,0.13350383631713553,0.0037263774287996654,0.033717105263157965,1.4230262155350477,1.4562722566882884,0,0,68143813.8,0.3192,4.1705,1.6,225108.1217,70.8305,2.6057
000635.SZ,20260610,0,0.18235294117647077,-0.040277777777777746,-0.0294943820224719,2.6978927930701766,2.134806317584806,0,0,47611830.168,2.5223,3.1976,2.0,253472.4929,999.0,2.4698
688522.SH,20260610,0,0.03684879288437092,-0.3745387453874539,-0.038297872340425476,3.190450795436281,3.4014203278042543,0,0,115165488.80000001,0.0,2.2441,0.68,350223.2445,78.7831,3.7167
920392.BJ,20260610,0,0.20404040404040397,-0.007202881152461038,0.0066950699939134495,3.048145464311046,2.852696156971506,0,0,10759739.928000001,-1.3715,1.9498,1.16,59609.9946,61.7015,3.5741
002044.SZ,20260610,0,0.11042944785276106,-0.05714285714285705,-0.039999999999999925,3.4469068911706913,2.7488466951796346,0,0,613378592.9640001,2.1277,2.1997,0.71,2045592.1871,72.4336,2.6186
002111.SZ,20260610,0,0.06250000000000025,-0.10873605947955389,-0.05517241379310345,1.964818832386335,1.8325282397824052,0,0,67371933.64,0.0,1.2891,0.88,468712.1476,39.541,1.6519
301501.SZ,20260610,0,0.04651162790697694,-0.08386878593168756,-0.10770750988142286,3.3458750732207565,1.4770776323538313,0,0,31122507.268,-0.4776,1.6193,0.51,117841.5,17.8993,1.9364
600452.SH,20260610,0,0.05952380952380932,-0.1721000758150113,-0.1501945525291829,3.151004735382034,2.811860885890339,1,1,717202224.0,-0.0915,2.7307,0.62,1677903.4862,42.665,2.9202
301282.SZ,20260610,0,0.8808139534883721,0.11226252158894656,0.08053691275167796,3.6055116200617077,2.6153655400345093,0,0,786341041.148,-0.8315,13.7871,0.99,568580.7575,75.1362,3.985
605151.SH,20260610,0,0.031372549019607864,-0.10448430493273553,-0.06725829051844934,1.6083566489121746,1.2028529329889004,0,0,38537994.400000006,-0.9425,1.204,0.83,268704.7813,999.0,1.9516
600967.SH,20260610,0,0.07817589576547238,-0.10418250950570351,-0.0492332526230832,1.5383879043011226,1.2666116415065827,0,0,176296840.0,0.5978,0.7007,0.8,2004714.1177,59.8742,1.6779
301093.SZ,20260610,0,0.9263502454991817,0.01243201243201253,0.12327586206896557,5.077586145020092,5.295940246792821,0,0,488346197.49999994,5.7201,2.3205,0.79,2045668.0564,355.5503,9.7083
